Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2007,Pomfret,Grand Total,460,867.0,225.0,202.0,10.0,23.0,37484771.0,26728227.0,23869040.0,1286136.72
2007,Poultney,Grand Total,1468,2712.0,628.0,709.0,25.0,106.0,70672966.0,47150875.0,43906194.0,2129774.9037
2007,Pownal,Grand Total,1562,3054.0,740.0,665.0,21.0,136.0,68989873.0,45353924.0,43443099.0,1372990.2467
2007,Proctor,Grand Total,937,1787.0,394.0,442.0,21.0,80.0,42516002.0,27792479.0,27358646.0,1260650.5415000005
2007,Putney,Grand Total,1279,2248.0,453.0,673.0,30.0,123.0,60203440.0,44881959.0,40549083.0,1951369.1627
2007,Randolph,Grand Total,2274,4140.0,921.0,1118.0,36.0,199.0,98536538.0,64156976.0,62239314.0,2778231.317399999
2007,Reading,Grand Total,346,629.0,153.0,158.0,6.0,29.0,18246685.0,12300380.0,11467224.0,517058.3105999999
2007,Readsboro,Grand Total,356,660.0,154.0,165.0,7.0,30.0,13480864.0,8481475.0,8329852.0,251589.9715
2007,Richford,Grand Total,1055,2102.0,427.0,479.0,12.0,137.0,34120621.76,19635121.0,19223079.0,781401.5902000002
2007,Richmond,Grand Total,2125,4245.0,1002.0,940.0,31.0,152.0,141374826.55,101349490.54,97771456.54,5181126.533500001
2007,Ripton,Grand Total,311,579.0,135.0,150.0,5.0,21.0,19241313.0,14129175.0,12479192.0,669913.0798000001
2007,Rochester,Grand Total,617,1079.0,251.0,304.0,14.0,48.0,29888916.0,20392614.0,19360647.0,919370.5628
2007,Rockingham,Grand Total,2623,4762.0,952.0,1327.0,52.0,292.0,104149288.0,68136318.0,64083218.0,2848548.5686000013
2007,Roxbury,Grand Total,318,636.0,157.0,123.0,6.0,32.0,13609627.0,8689429.0,8606020.0,355263.5469
2007,Royalton,Grand Total,1304,2276.0,500.0,671.0,32.0,101.0,51351411.0,32979957.0,31865686.0,1366610.2180999995
2007,Rupert,Grand Total,313,595.0,168.0,121.0,7.0,17.0,36079449.0,18610227.0,13580683.0,781239.2079
2007,Rutland City,Grand Total,8658,14545.0,2724.0,4976.0,114.0,844.0,334901865.02,216550015.0,209917187.0,9586698.725500004
2007,Rutland Town,Grand Total,2114,3841.0,976.0,1005.0,21.0,112.0,135673099.0,97400191.0,93312642.0,4986945.0564
2007,Ryegate,Grand Total,593,1116.0,275.0,263.0,8.0,47.0,25316328.0,16738695.0,15614686.0,627883.6285999999
2007,Salisbury,Grand Total,564,1093.0,244.0,264.0,7.0,49.0,27393328.0,18195515.0,17259009.0,793155.0190000001
2007,Sandgate,Grand Total,172,304.0,78.0,79.0,3.0,12.0,10763071.0,7815908.0,7613195.0,444160.4021
2007,Searsburg,Grand Total,31,66.0,16.0,14.0,0.0,1.0,838889.0,424424.0,423855.0,16187.0007
2007,Shaftbury ID,Grand Total,264,566.0,150.0,91.0,3.0,20.0,16444873.0,11159064.0,10813562.0,474325.3548
2007,Shaftsbury,Grand Total,1454,2761.0,709.0,632.0,18.0,95.0,80847698.0,54950055.48,51917580.48,2265646.382900001
2007,Sharon,Grand Total,755,1399.0,322.0,359.0,20.0,54.0,38003797.0,25402530.0,24851243.0,1201355.9858
2007,Sheffield,Grand Total,349,667.0,159.0,150.0,8.0,32.0,12176281.0,7129298.0,6822448.0,275400.9856
2007,Shelburne,Grand Total,3762,7131.0,1667.0,1831.0,45.0,219.0,560084634.0,430757533.0,375582460.0,24588356.93629999
2007,Sheldon,Grand Total,999,2028.0,451.0,423.0,15.0,110.0,46481805.0,30359429.0,29227338.0,1369329.1348
2007,Shoreham,Grand Total,649,1241.0,307.0,288.0,10.0,44.0,33848582.0,24058607.0,22050986.0,1060734.5949
2007,Shrewsbury,Grand Total,591,1089.0,279.0,279.0,3.0,30.0,32617152.0,22775768.0,21786487.0,1141979.1779999998
2007,South Burlington,Grand Total,9842,16769.0,3460.0,5596.0,111.0,675.0,663025195.11,487454348.0,457083062.0,25052707.205100026
2007,South Hero,Grand Total,944,1755.0,443.0,431.0,6.0,64.0,68712777.0,49916652.0,47503059.0,2686219.8149
2007,Springfield,Grand Total,4823,8654.0,1878.0,2417.0,78.0,450.0,188390543.6,120011375.0,116834755.0,5040706.918399999
2007,St. Albans City,Grand Total,3435,6127.0,1111.0,1855.0,65.0,404.0,141474286.0,87625464.0,84822275.0,3768318.631800002
2007,St. Albans Town,Grand Total,2998,5797.0,1322.0,1353.0,56.0,267.0,145718177.0,98430012.0,95442346.0,4467507.5762
2007,St. George,Grand Total,341,643.0,138.0,154.0,3.0,46.0,19438438.0,13011175.0,12509982.0,615513.4209
2007,St. Johnsbury,Grand Total,3523,6430.0,1291.0,1784.0,57.0,391.0,139763210.0,89636735.0,85870886.0,3879315.6225
2007,Stamford,Grand Total,409,815.0,215.0,169.0,6.0,19.0,21040613.0,14336653.0,13794417.0,288140.6386000001
2007,Stannard,Grand Total,92,185.0,41.0,38.0,1.0,12.0,3115664.0,1769832.0,1744443.0,75017.0
2007,Starksboro,Grand Total,888,1736.0,369.0,417.0,17.0,85.0,38979096.0,24895682.0,24083835.0,1037682.1419
2007,Stockbridge,Grand Total,355,673.0,166.0,159.0,6.0,24.0,15901266.86,10425094.0,10124279.0,421796.11140000005
2007,Stowe,Grand Total,2488,4225.0,930.0,1358.0,51.0,149.0,278048466.0,216652264.1,204181061.1,12617540.620300004
2007,Strafford,Grand Total,566,1084.0,268.0,249.0,7.0,42.0,36928304.0,26584121.0,24854194.0,1370946.6936999995
2007,Stratton,Grand Total,172,262.0,55.0,107.0,6.0,4.0,9863185.0,6776137.0,6436147.0,294252.44820000004
2007,Sudbury,Grand Total,275,519.0,138.0,116.0,4.0,17.0,14935172.0,10298633.0,9407707.0,450537.7053
2007,Sunderland,Grand Total,457,863.0,233.0,184.0,8.0,32.0,21814099.0,14028697.0,13703778.0,555959.6648
2007,Sutton,Grand Total,454,890.0,225.0,184.0,3.0,42.0,16885115.0,10548284.0,10128846.0,440263.0426
2007,Swanton,Grand Total,3317,6299.0,1392.0,1523.0,57.0,345.0,149017694.35000002,97260885.0,95357305.0,4395244.3702
2007,Thetford,Grand Total,1448,2759.0,656.0,661.0,32.0,99.0,90476140.0,64890686.0,61625585.0,3194789.4326
2007,Tinmouth,Grand Total,278,527.0,135.0,112.0,8.0,23.0,13041785.0,8516420.0,8045177.0,365489.6109
2007,Topsham,Grand Total,585,1102.0,251.0,283.0,4.0,47.0,21470765.0,13148962.0,12777885.0,541243.7765999999
2007,Townshend,Grand Total,603,1107.0,249.0,286.0,15.0,53.0,41346743.0,31438628.0,25976165.0,1493620.2801000003
2007,Troy,Grand Total,843,1586.0,336.0,408.0,15.0,84.0,27783266.0,16588467.0,16291700.0,701393.2017000001
2007,Tunbridge,Grand Total,662,1201.0,272.0,321.0,11.0,58.0,35094341.0,24337384.0,22870762.0,1162542.6741999998
2007,Underhill ID,Grand Total,372,683.0,161.0,186.0,8.0,17.0,30487148.0,24062055.0,19774420.0,1226091.4859000002
2007,Underhill Town,Grand Total,1218,2494.0,654.0,497.0,11.0,56.0,91189862.0,66048689.0,62478082.0,3293693.4501
2007,Vergennes,Grand Total,1402,2492.0,484.0,757.0,17.0,144.0,52820502.0,32983982.0,32442854.0,1340790.1329
2007,Vernon,Grand Total,1062,2085.0,497.0,454.0,15.0,96.0,55286959.01000001,37420895.0,36724989.0,1562419.5301000003
2007,Vershire,Grand Total,349,654.0,150.0,165.0,5.0,29.0,14870347.0,9276440.0,9031130.0,409956.8506
2007,Victory,Grand Total,27,46.0,12.0,12.0,0.0,3.0,676899.0,308434.0,307790.0,11227.7488
2007,Waitsfield,Grand Total,1017,1789.0,414.0,526.0,15.0,62.0,75119386.0,57421272.0,49365664.0,2173318.921
2007,Walden,Grand Total,398,829.0,192.0,162.0,6.0,38.0,16239571.0,10406227.0,9992636.0,489279.7084
2007,Wallingford,Grand Total,1153,2112.0,523.0,542.0,12.0,76.0,54688327.0,36834508.0,35633498.0,1663283.6027999998
2007,Waltham,Grand Total,225,440.0,117.0,98.0,2.0,8.0,12673511.0,8833566.0,8544581.0,371243.5814
2007,Wardsboro,Grand Total,394,738.0,181.0,180.0,6.0,27.0,15548617.0,9262437.0,8764079.0,343318.80980000005
2007,Warren,Grand Total,878,1502.0,318.0,488.0,19.0,53.0,56298889.0,40231385.0,38209089.0,1955861.4256
2007,Washington,Grand Total,597,1047.0,252.0,293.0,9.0,43.0,24001637.0,15580181.0,15269943.0,656482.0144999999
2007,Waterbury,Grand Total,2839,5130.0,1146.0,1431.0,49.0,213.0,175413054.01,127472927.0,121891159.0,6124261.151999999
2007,Waterford,Grand Total,619,1308.0,354.0,229.0,2.0,34.0,33904121.0,23348664.0,22813532.0,1064101.4676
2007,Waterville,Grand Total,376,718.0,165.0,166.0,10.0,35.0,15164676.0,9712209.0,9311543.0,405641.3753
2007,Weathersfield,Grand Total,1430,2628.0,687.0,627.0,12.0,104.0,67492045.0,45313172.0,42847907.0,1963410.2333
2007,Wells,Grand Total,620,1129.0,253.0,299.0,14.0,54.0,28854676.0,19128895.0,18457956.0,764685.7288000003
2007,Wells River,Grand Total,275,462.0,79.0,172.0,4.0,20.0,7401743.0,4239027.0,4180453.0,162126.9375
2007,West Fairlee,Grand Total,279,553.0,134.0,107.0,8.0,30.0,13611810.0,8832840.0,8481685.0,391838.3288
2007,West Haven,Grand Total,132,241.0,65.0,58.0,2.0,7.0,5594129.0,3579387.0,3224185.0,134673.0
2007,West Rutland,Grand Total,1367,2405.0,511.0,712.0,27.0,117.0,61333352.01,41294015.0,37797962.0,1893024.5708
2007,West Windsor,Grand Total,522,969.0,272.0,226.0,12.0,12.0,67495690.0,58194970.0,55407265.0,2941845.5191
2007,Westfield,Grand Total,254,481.0,128.0,108.0,2.0,16.0,8987481.0,5253330.0,4978575.0,201085.779
2007,Westford,Grand Total,966,1991.0,485.0,414.0,6.0,61.0,60797682.0,42163658.0,41217145.0,2041797.5359
2007,Westminster,Grand Total,1486,2797.0,672.0,685.0,23.0,106.0,77172861.0,53449553.0,49286827.0,2373066.6374
2007,Westmore,Grand Total,174,327.0,97.0,65.0,3.0,9.0,8265462.0,5500640.0,5055020.0,227533.1022
2007,Weston,Grand Total,314,554.0,138.0,150.0,6.0,20.0,23874661.0,17320653.0,15777245.0,811711.4800999998
2007,Weybridge,Grand Total,430,869.0,217.0,179.0,5.0,29.0,38693480.0,28919507.0,26468303.0,1489478.6962
2007,Wheelock,Grand Total,322,642.0,159.0,136.0,4.0,23.0,12576563.0,7633343.0,7458475.0,305507.7372
2007,Whiting,Grand Total,250,444.0,96.0,127.0,10.0,17.0,9388329.0,5867708.0,5715523.0,257293.62600000002
2007,Whitingham,Grand Total,639,1225.0,302.0,285.0,3.0,49.0,28440079.0,17441580.0,17394128.0,624381.7586
2007,Williamstown,Grand Total,1717,3273.0,753.0,771.0,26.0,167.0,70479337.0,45176693.0,44460846.0,1868693.3025
2007,Williston,Grand Total,4496,8838.0,2086.0,2081.0,58.0,271.0,348892083.01,256798545.0,246776402.0,13810021.904300002
2007,Wilmington,Grand Total,1109,1915.0,412.0,590.0,23.0,84.0,57836284.01,40541342.0,36463274.0,1736067.9731000003
2007,Windham,Grand Total,305,530.0,111.0,151.0,7.0,36.0,13843498.0,8819782.0,8647221.0,335213.2138
2007,Windsor,Grand Total,1989,3535.0,723.0,1029.0,29.0,208.0,78335678.0,50687904.0,48625540.0,2082835.2797000003
2007,Winhall,Grand Total,404,729.0,197.0,179.0,19.0,9.0,46168322.0,36496493.0,32473147.0,1451942.4233
2007,Winooski,Grand Total,3551,5467.0,833.0,2325.0,57.0,336.0,117393122.0,74046101.0,72526466.0,2956135.068200002
2007,Wolcott,Grand Total,827,1564.0,343.0,383.0,16.0,85.0,29863643.0,17932624.0,17563746.0,702955.1701
2007,Woodbury,Grand Total,440,809.0,195.0,200.0,10.0,35.0,20287994.0,13537043.0,13195976.0,607199.4532999999
2007,Woodford,Grand Total,186,360.0,88.0,80.0,8.0,10.0,8004004.0,5426556.0,5135478.0,170960.91090000002
2007,Woodstock,Grand Total,1797,3083.0,711.0,924.0,41.0,121.0,134100832.0,97228301.0,85142836.0,4750939.3186
2007,Worcester,Grand Total,499,957.0,234.0,208.0,9.0,48.0,22106540.0,14603831.0,14247020.0,632392.8882
2007,Suppressed,Grand Total,197,361.0,100.0,86.0,4.0,7.0,7686239.0,6938057.0,6054785.0,227254.5397
2008,Addison,Grand Total,977,1827.0,409.0,494.0,21.0,53.0,44687421.0,29435535.0,28037730.0,1135364.984
2008,Albany,Grand Total,418,831.0,200.0,179.0,7.0,32.0,13953760.0,7983634.0,7811062.0,321794.0039
2008,Alburgh,Grand Total,1026,1948.0,466.0,454.0,15.0,91.0,42159706.0,26683614.0,26358042.0,1087654.0403999998
2008,Andover,Grand Total,241,441.0,125.0,103.0,11.0,2.0,12449110.0,7990046.0,7905302.0,346665.9657
2008,Arlington,Grand Total,1325,2348.0,541.0,675.0,14.0,95.0,65333354.0,43096664.0,40497604.0,1687719.0508
2008,Athens,Grand Total,161,322.0,71.0,72.0,1.0,17.0,5697565.0,3178671.0,3182991.0,114052.452
2008,Bakersfield,Grand Total,590,1225.0,287.0,236.0,9.0,58.0,26720071.0,16866528.0,16790857.0,717629.0512000001
2008,Baltimore,Grand Total,119,234.0,63.0,48.0,0.0,8.0,5290213.0,3390131.0,3312700.0,133818.24800000002
2008,Barnard,Grand Total,453,827.0,222.0,204.0,5.0,22.0,40104960.0,32185278.0,25358847.0,1057063.7837999999
2008,Barnet,Grand Total,799,1564.0,390.0,335.0,14.0,60.0,35698300.0,22545945.0,22329113.0,1013039.7917999998
2008,Barre City,Grand Total,4506,7627.0,1334.0,2530.0,83.0,559.0,154487328.55,94369599.53999999,93728177.53999999,3809723.1506000003
2008,Barre Town,Grand Total,4133,7876.0,1958.0,1801.0,58.0,316.0,220316580.0,148768242.0,148085889.0,7171289.173899999
2008,Barton,Grand Total,918,1712.0,370.0,436.0,24.0,88.0,29947845.0,17429528.0,17129484.0,686233.01
2008,Belvidere,Grand Total,151,275.0,65.0,76.0,1.0,9.0,5921835.0,3478678.0,3370388.0,135754.3533
2008,Bennington,Grand Total,7137,12755.0,2481.0,3753.0,118.0,785.0,292971896.8,186720767.07999998,184300109.07999998,7552154.893400007
2008,Benson,Grand Total,486,948.0,215.0,221.0,4.0,46.0,20061937.0,12466166.0,12223201.0,509207.31640000007
2008,Berkshire,Grand Total,650,1398.0,332.0,247.0,9.0,62.0,26719136.0,16374826.0,16696501.0,681712.9035
2008,Berlin,Grand Total,1365,2445.0,551.0,649.0,26.0,139.0,67936675.0,46326246.0,46163004.0,2263938.9371
2008,Bethel,Grand Total,1047,1922.0,438.0,484.0,24.0,101.0,42958624.0,26903630.0,26683541.0,1089168.2798999997
2008,Bloomfield,Grand Total,103,194.0,47.0,45.0,0.0,11.0,3686024.0,2109367.0,2146746.0,87176.5994
2008,Bolton,Grand Total,605,1124.0,271.0,287.0,5.0,42.0,31940643.0,21485670.0,21469078.0,947502.2226000001
2008,Bradford,Grand Total,1398,2557.0,532.0,692.0,26.0,148.0,55473996.0,35025971.0,34933183.0,1527524.6791
2008,Braintree,Grand Total,601,1109.0,265.0,269.0,10.0,57.0,23197128.0,14590493.0,14543414.0,612497.1216
2008,Brandon,Grand Total,2042,3794.0,852.0,996.0,22.0,172.0,85278971.00999999,53849136.0,53099314.0,2320685.3566
2008,Brattleboro,Grand Total,6213,10560.0,1935.0,3482.0,116.0,680.0,264540555.21999997,171602040.0,169130436.0,7610397.536900002
2008,Bridgewater,Grand Total,493,858.0,212.0,235.0,8.0,38.0,21702766.0,13898967.0,13649587.0,645107.5271000001
2008,Bridport,Grand Total,617,1182.0,290.0,275.0,18.0,34.0,29156758.0,20004183.0,18824418.0,931312.7681
2008,Brighton,Grand Total,556,1001.0,217.0,278.0,6.0,55.0,15859839.0,8703157.0,8612004.0,332213.629
2008,Bristol,Grand Total,2010,3720.0,789.0,990.0,44.0,187.0,84229129.0,53114450.0,52629079.0,2266059.8857
2008,Brookfield,Grand Total,591,1182.0,307.0,226.0,18.0,40.0,31524021.0,20909233.0,20423310.0,917152.4061
2008,Brookline,Grand Total,254,500.0,117.0,113.0,4.0,20.0,10274758.0,6203334.0,6062558.0,244727.4748
2008,Brownington,Grand Total,453,914.0,206.0,187.0,6.0,54.0,14466716.0,8219319.0,8090154.0,318324.7508
2008,Brunswick,Grand Total,36,69.0,19.0,15.0,1.0,1.0,1036493.0,520795.0,523278.0,18999.21
2008,Burke,Grand Total,859,1598.0,370.0,416.0,10.0,63.0,35350960.0,21553895.0,20996646.0,870967.0658000002
2008,Burlington,Grand Total,17935,27886.0,4689.0,11779.0,232.0,1235.0,856575682.01,590162626.0,576381040.0,29125559.747600038
2008,Cabot,Grand Total,659,1328.0,329.0,275.0,11.0,44.0,27246581.01,17026124.0,16555053.0,763762.8394
2008,Calais,Grand Total,835,1537.0,369.0,399.0,11.0,56.0,43608083.0,27926943.0,27987190.0,1384248.2622999998
2008,Cambridge,Grand Total,1822,3439.0,772.0,874.0,22.0,154.0,83757765.0,53988441.0,53892070.0,2372656.1038
2008,Canaan,Grand Total,463,919.0,228.0,191.0,4.0,40.0,15844714.0,9184207.0,9132887.0,349300.0258
2008,Castleton,Grand Total,1868,3357.0,800.0,912.0,19.0,137.0,81904521.00999999,52518771.0,51962511.0,2225406.1272999994
2008,Cavendish,Grand Total,636,1178.0,282.0,300.0,6.0,48.0,24975086.0,15340435.0,15378066.0,643304.4311
2008,Charleston,Grand Total,494,912.0,212.0,235.0,5.0,42.0,15363515.0,8729893.0,8536635.0,339511.7843
2008,Charlotte,Grand Total,1853,3768.0,941.0,799.0,20.0,93.0,284743225.0,221679660.0,204186873.0,14244258.326699996
2008,Chelsea,Grand Total,626,1180.0,282.0,292.0,11.0,41.0,25626719.93,15969977.0,15576706.0,669093.1741000001
2008,Chester,Grand Total,1639,2996.0,687.0,805.0,34.0,113.0,65267248.0,41359324.0,40764338.0,1689673.0543000004
2008,Chittenden,Grand Total,1300,2178.0,415.0,767.0,22.0,96.0,60208212.0,39574451.0,38657659.0,1717479.9838000003
2008,Clarendon,Grand Total,1375,2526.0,597.0,658.0,25.0,95.0,60444127.0,39300682.0,38958405.0,1722948.6643999997
2008,Colchester,Grand Total,8100,14764.0,3265.0,4052.0,103.0,680.0,472532469.01,325545941.0,324727174.0,15929472.216500001
2008,Concord,Grand Total,569,1103.0,244.0,261.0,12.0,52.0,18913789.0,10867819.0,10817463.0,415388.4228
2008,Corinth,Grand Total,682,1320.0,324.0,292.0,10.0,56.0,27741670.0,16620395.0,16351024.0,673624.279
2008,Cornwall,Grand Total,552,1131.0,302.0,218.0,6.0,26.0,42420186.0,29662638.0,28961164.0,1630604.4259
2008,Coventry,Grand Total,458,913.0,233.0,185.0,6.0,34.0,18652609.0,11467859.0,11086857.0,456514.39890000003
2008,Craftsbury,Grand Total,546,1018.0,254.0,250.0,6.0,36.0,23604232.0,14756432.0,14040319.0,660391.8825999999
2008,Danby,Grand Total,687,1307.0,323.0,314.0,7.0,43.0,28318191.0,18290898.0,17961168.0,767024.7289
2008,Danville,Grand Total,1151,2235.0,547.0,505.0,23.0,76.0,53825444.0,34690067.0,34269456.0,1590156.1934999998
2008,Derby,Grand Total,2357,4468.0,1046.0,1077.0,24.0,210.0,100752066.0,63841165.0,63311235.0,2906251.2128000013
2008,Dorset,Grand Total,1080,1908.0,459.0,511.0,24.0,86.0,87228267.0,64992033.0,62574538.0,3739142.5902
2008,Dover,Grand Total,697,1181.0,261.0,352.0,25.0,59.0,27071671.0,19879539.0,19266805.0,873381.7885
2008,Dummerston,Grand Total,979,1838.0,446.0,453.0,15.0,65.0,66136485.0,45838029.0,43199696.0,2253149.6465
2008,Duxbury,Grand Total,626,1203.0,310.0,272.0,5.0,39.0,33668139.0,22856458.0,22723457.0,1018813.8178000001
2008,East Haven,Grand Total,148,270.0,65.0,66.0,2.0,15.0,4695026.0,2582475.0,2532797.0,98317.6318
2008,East Montpelier,Grand Total,1316,2548.0,609.0,570.0,17.0,120.0,77375242.0,52820491.0,52463407.0,2682725.8675999995
2008,Eden,Grand Total,650,1196.0,232.0,324.0,22.0,72.0,22293673.009999998,13155332.0,13110465.0,545494.6915
2008,Elmore,Grand Total,398,800.0,209.0,162.0,7.0,20.0,24073922.8,16705135.0,16303829.0,787092.6695000001
2008,Enosburg,Grand Total,1340,2667.0,566.0,617.0,10.0,147.0,52983875.0,33327683.0,32575406.0,1430455.6168999996
2008,Essex Junction,Grand Total,5782,10184.0,2044.0,3195.0,72.0,471.0,303027195.81,205617488.0,201760268.0,9415023.5134
2008,Essex Town,Grand Total,4549,9441.0,2360.0,1873.0,38.0,278.0,339417199.0,238882127.0,236276514.0,12339415.012000002
2008,Fair Haven,Grand Total,1412,2613.0,550.0,678.0,20.0,164.0,52044426.0,31753724.0,31511620.0,1282333.7895000002
2008,Fairfax,Grand Total,2135,4430.0,1052.0,892.0,30.0,161.0,114443466.0,75629050.0,75224312.0,3317239.4202000005
2008,Fairfield,Grand Total,877,1842.0,434.0,367.0,11.0,65.0,42697291.0,28915949.0,28443274.0,1295048.3838
2008,Fairlee,Grand Total,600,1015.0,207.0,316.0,18.0,59.0,26141931.25,17154316.0,16885829.0,758026.2397
2008,Fayston,Grand Total,597,1142.0,281.0,259.0,8.0,49.0,43015575.0,30581344.0,30445812.0,1552231.4835000003
2008,Ferrisburgh,Grand Total,1376,2638.0,634.0,622.0,20.0,100.0,75495284.0,51604847.0,49564701.0,2363587.083900001
2008,Fletcher,Grand Total,572,1206.0,309.0,223.0,7.0,33.0,31312345.0,20201565.0,20150322.0,888436.5532000001
2008,Franklin,Grand Total,727,1431.0,319.0,326.0,17.0,65.0,29612132.0,18121507.0,18066137.0,722435.9874999998
2008,Georgia,Grand Total,2040,4388.0,1075.0,770.0,24.0,171.0,116864494.0,78805045.0,80267581.0,3907363.785299999
2008,Glover,Grand Total,509,991.0,238.0,228.0,8.0,35.0,19105409.0,11575845.0,11408201.0,502971.326
2008,Goshen,Grand Total,86,143.0,34.0,45.0,2.0,5.0,4252680.0,2841223.0,2838108.0,123712.8847
2008,Grafton,Grand Total,325,652.0,185.0,127.0,3.0,10.0,16719762.0,10377331.0,10206000.0,454928.2818
2008,Granby,Grand Total,33,65.0,18.0,11.0,2.0,2.0,941824.0,479553.0,480093.0,17101.4305
2008,Grand Isle,Grand Total,1103,2057.0,508.0,481.0,24.0,90.0,64085727.0,43382389.0,42574306.0,2078504.4837000002
2008,Granville,Grand Total,164,294.0,65.0,80.0,3.0,16.0,6147303.0,3639155.0,3686454.0,152016.6555
2008,Greensboro,Grand Total,385,710.0,167.0,189.0,4.0,25.0,15901161.0,9860571.0,9776331.0,446956.5445000001
2008,Groton,Grand Total,482,946.0,216.0,213.0,6.0,47.0,19473061.0,11835916.0,11781770.0,549680.529
2008,Guildhall,Grand Total,131,232.0,61.0,60.0,2.0,8.0,5077378.0,2985798.0,2938379.0,117241.4323
2008,Guilford,Grand Total,1097,1980.0,459.0,540.0,29.0,69.0,60195803.0,41136541.0,39024341.0,1755635.3582000004
2008,Halifax,Grand Total,345,649.0,163.0,154.0,7.0,21.0,13853714.0,8258090.0,8166863.0,303087.0852
2008,Hancock,Grand Total,195,323.0,67.0,105.0,2.0,21.0,7279393.46,4593072.0,4464807.0,206001.5394
2008,Hardwick,Grand Total,1505,2890.0,602.0,725.0,15.0,163.0,48509358.0,28032761.0,27818878.0,1140163.4008000002
2008,Hartford,Grand Total,5402,9636.0,2052.0,2755.0,73.0,522.0,279808706.01,188338270.0,186308175.0,8462059.330800002
2008,Hartland,Grand Total,1731,3280.0,799.0,773.0,35.0,124.0,96311394.02000001,63539972.0,62794873.0,2909636.6838
2008,Highgate,Grand Total,1622,3270.0,724.0,699.0,27.0,172.0,68709193.27,42915822.0,42669281.0,1828551.0344
2008,Hinesburg,Grand Total,2259,4356.0,1045.0,1008.0,42.0,164.0,142694576.0,99318353.0,97734284.0,4900680.361699998
2008,Holland,Grand Total,300,609.0,148.0,122.0,1.0,29.0,10160909.0,5845229.0,5965808.0,228018.13220000002
2008,Hubbardton,Grand Total,314,581.0,149.0,138.0,5.0,22.0,15948570.0,10544624.0,10443974.0,528742.363
2008,Huntington,Grand Total,936,1864.0,461.0,389.0,16.0,70.0,54909331.0,37465761.0,36719919.0,1637073.2715999999
2008,Hyde Park,Grand Total,1474,2784.0,639.0,671.0,16.0,148.0,66698279.0,42615725.0,42775721.0,2104536.0736
2008,Ira,Grand Total,191,425.0,105.0,70.0,4.0,12.0,10392528.0,6833472.0,6867711.0,307023.51050000003
2008,Irasburg,Grand Total,564,1145.0,284.0,233.0,4.0,43.0,19751644.0,11177975.0,11231318.0,452830.1707
2008,Isle La Motte,Grand Total,252,473.0,118.0,113.0,3.0,18.0,11518026.0,7101900.0,7023115.0,270123.2869
2008,Jamaica,Grand Total,468,849.0,192.0,231.0,9.0,36.0,20488520.0,14665370.0,14257793.0,594288.2042
2008,Jay,Grand Total,217,429.0,107.0,83.0,2.0,25.0,8542033.0,5568806.0,5464875.0,237263.7167
2008,Jericho,Grand Total,2019,4128.0,1017.0,851.0,17.0,134.0,141321895.01,99463582.0,96692750.0,4961564.475899997
2008,Jericho ID,Grand Total,457,1067.0,294.0,136.0,2.0,25.0,38548313.0,28311257.0,27912468.0,1423801.1259999997
2008,Johnson,Grand Total,1450,2570.0,478.0,765.0,21.0,186.0,50643334.0,30366687.0,29885345.0,1272682.1389999997
2008,Killington,Grand Total,620,933.0,196.0,382.0,16.0,26.0,31076462.0,20869876.0,20501570.0,816887.9834
2008,Kirby,Grand Total,208,425.0,109.0,83.0,2.0,14.0,9978354.0,6300896.0,6270030.0,273940.012
2008,Landgrove,Grand Total,73,138.0,40.0,27.0,0.0,6.0,6890479.0,5695377.0,5445325.0,340070.6373
2008,Leicester,Grand Total,500,961.0,253.0,217.0,5.0,25.0,23786375.0,15105689.0,14725709.0,689014.699
2008,Lemington,Grand Total,39,76.0,22.0,15.0,0.0,2.0,1327020.0,703634.0,698666.0,26014.735500000003
2008,Lincoln,Grand Total,656,1259.0,289.0,314.0,9.0,44.0,33401400.0,20998864.0,20736283.0,964287.9374000002
2008,Londonderry,Grand Total,950,1705.0,389.0,478.0,17.0,66.0,43893699.0,29200608.0,29023963.0,1204251.4946999997
2008,Lowell,Grand Total,397,819.0,179.0,184.0,4.0,30.0,12495518.0,6823961.0,6738697.0,268841.95490000007
2008,Ludlow,Grand Total,1168,1916.0,410.0,643.0,25.0,90.0,50967119.0,32901867.0,32120355.0,1427885.2217
2008,Lunenburg,Grand Total,588,1151.0,282.0,238.0,12.0,56.0,17812899.0,9742579.0,9725750.0,365977.4634000001
2008,Lyndon,Grand Total,2656,4773.0,1020.0,1325.0,35.0,276.0,103140418.0,65105808.0,63419515.0,2897362.6360999984
2008,Maidstone,Grand Total,72,144.0,46.0,20.0,1.0,5.0,2968280.0,1721467.0,1732221.0,70167.19089999999
2008,Manchester,Grand Total,2398,4207.0,927.0,1240.0,42.0,189.0,167286502.0,112164752.0,107835272.0,5819188.582900001
2008,Marlboro,Grand Total,409,735.0,180.0,192.0,13.0,24.0,22755616.0,14306603.0,15294155.0,733224.9597
2008,Marshfield,Grand Total,761,1492.0,343.0,315.0,22.0,81.0,33870661.0,21980436.0,21814182.0,981096.376
2008,Mendon,Grand Total,576,1025.0,254.0,280.0,7.0,35.0,43050194.0,31825911.0,30313863.0,1803287.7241000005
2008,Middlebury,Grand Total,3374,5841.0,1203.0,1833.0,51.0,287.0,169441197.0,113802936.0,112406103.0,5356529.725900001
